H,W,12,13,4,359,10.9,0,0.7,16.7,2,4.6,missed
A,W,2,15,4,187,4.6,5,5.3,3.4,2,6,made
A,L,-15,3,1,450,18.9,1,1,10.2,2,3,missed
A,W,19,6,2,336,3.8,2,1.9,12.1,2,1.6,missed
H,L,-2,6,4,483,12.6,0,0.8,25.2,3,6.1,missed
A,W,18,10,2,275,7.6,4,3.6,18.7,2,5,missed
H,L,-3,2,2,514,11.5,0,1.1,22.7,3,6.5,made
A,W,7,17,4,674,8,3,3.3,12.9,2,2,made
H,L,-1,1,1,361,19,0,0.9,14.7,2,11.6,made
A,W,20,5,2,461,6,2,2.9,4.6,2,3.3,missed
A,W,10,3,1,146,5.8,0,0.9,20.2,2,6.9,made
H,W,10,10,3,676,21.9,0,0.7,4.8,2,2.7,made
A,L,-5,8,3,648,12.7,2,4.2,3.8,2,1.7,missed
A,L,-6,2,1,151,6.5,2,3,8.9,2,3.7,made
H,W,20,1,1,569,8,2,6.8,3.3,2,2,made
A,W,3,13,3,575,7,2,1.8,6.2,2,0.9,made
A,L,-4,16,4,123,3.2,20,19.4,6.2,2,0,missed
H,L,-4,6,2,472,3.6,0,0.7,21.8,3,4.6,made
A,L,-5,14,4,177,9.4,0,2.5,28.2,3,4.4,missed
H,L,-20,7,4,649,9.3,0,1.6,21.6,3,2.4,missed
H,L,-7,3,3,679,9.1,1,6.1,7.8,2,1.3,missed
A,W,8,9,3,8,4,1,1.5,9.2,2,0.8,missed
H,W,1,7,2,299,9,1,5.6,12.1,2,3.6,missed
H,W,27,8,3,429,24,0,0,1.7,2,1.7,missed
H,L,-2,6,4,91,14.3,0,0.7,24.4,3,6.9,made
A,L,-10,1,1,574,13.9,0,0.8,22.5,3,2.4,missed
A,W,23,1,1,170,22,0,1.2,24.5,3,3.7,made
A,L,-9,2,3,613,3.8,2,3.9,18,2,0.6,missed
A,L,-27,8,2,365,19,0,0.8,24.4,3,5.9,made
A,W,7,9,3,323,4.4,1,1.4,26.3,3,2.7,missed
H,L,-27,1,1,574,17.9,5,6.1,24.8,3,2.9,missed
A,W,2,5,3,189,6.5,0,0.8,24.2,3,4.9,missed
A,W,2,7,2,155,18,1,1.5,24.2,3,5,missed
A,L,-12,12,6,68,17,0,0.9,27.3,3,5.9,missed
A,L,-9,15,4,261,5.7,2,4.1,7.1,2,3.4,made
A,W,7,1,1,604,13.5,3,5,8.7,2,2.6,missed
H,L,-6,15,4,44,12.8,0,1.5,24.7,3,5.1,made
H,L,-18,20,4,200,18.9,3,3,2.1,2,4.7,made
A,W,23,4,2,182,22.3,1,3.2,4,2,20.6,made
H,W,8,6,1,210,16.1,0,0.4,6.5,2,1.2,missed
H,W,4,7,1,168,1.2,10,8.6,13.7,2,3.1,missed
A,W,22,4,3,48,11,0,1,22.4,3,3.3,missed
A,L,-30,3,2,68,15.8,7,9,15.3,2,5.5,missed
H,W,12,9,3,683,19.4,0,1,25.6,3,7.7,missed
A,W,10,14,3,532,10.5,0,0.7,24.9,3,5.3,missed
H,L,-18,15,4,366,16.2,0,1.1,5.3,2,3.6,missed
H,W,3,4,2,192,12,0,1.5,1.9,2,1.9,missed
H,W,14,17,4,182,3.3,23,20.4,21.5,2,5.7,missed
A,W,20,1,1,706,10.2,0,0.7,16.7,2,6.5,made
A,W,11,6,2,66,21,0,1.2,26.2,3,6.4,made
H,L,-10,6,2,89,18.4,0,0.8,24.6,3,5.8,missed
A,L,-18,13,4,208,11.5,4,6.3,4.8,2,1.5,missed
H,W,9,6,4,597,5.2,0,0.8,23,3,8.2,missed
A,L,-3,14,4,419,17.6,2,2,12,2,3.5,made
A,W,18,3,2,389,13.8,0,1,23.1,2,7.5,missed
H,L,-9,1,1,561,9.2,1,4.2,18.2,2,4.9,made
H,W,24,1,1,636,9.8,0,3.1,6.1,2,2.5,made
H,W,21,7,3,389,11.4,0,1,11.5,2,4.5,missed
A,W,7,5,3,561,14.5,0,0.9,6.8,2,1.4,missed
A,L,-9,8,3,484,9.7,0,1.8,8.7,2,2.5,made
H,W,16,10,3,331,13.9,2,2.7,19.2,2,3.5,missed
A,W,5,5,3,539,13.1,0,1,22.4,3,4.1,missed
H,W,6,7,3,394,20.1,2,4.4,3.5,2,3.4,made
A,L,-16,3,1,133,22.5,1,2.8,6.6,2,2.6,made
A,W,2,1,1,456,22,0,0.8,2.7,2,6,made
A,L,-8,6,2,319,11.6,1,1.3,17.7,2,5.1,missed
A,L,-9,2,2,708,11.6,0,0.8,19,2,1.4,missed
A,L,-1,2,1,661,14.4,1,3.3,7.9,2,0.7,made
A,L,-6,5,1,202,11.8,1,2.8,14.7,2,2.8,made
H,W,20,8,2,265,14.1,7,7.6,26.5,3,5.3,missed
A,L,-12,5,2,147,11.6,0,0.9,12.4,2,5.1,made
H,W,9,4,2,27,17.8,0,0.7,22.4,3,4.4,missed
A,L,-15,6,2,249,12.4,12,11.5,3.3,2,3,made
A,L,-12,5,3,650,6.5,0,1.1,3,2,2.3,made
A,W,18,12,4,282,8.9,1,1,20.6,2,3.2,made
H,W,5,4,2,340,17.3,0,2.3,24.7,3,4.8,made
H,L,-15,1,1,629,16.3,9,7.6,5.8,2,1.8,made
H,W,7,1,1,538,7.9,1,4.2,18.5,2,5.7,made
H,W,31,13,4,81,1,0,0.7,24.3,3,5,made
A,W,5,2,2,627,17.2,0,0.9,25.1,3,5.1,missed
H,L,-6,8,4,423,12.4,2,6,6.8,2,3.6,made
A,L,-12,9,3,600,10.2,0,0.8,22.4,3,3,made
A,L,-3,2,1,430,12.1,0,0.7,22.4,3,3.8,missed
H,W,15,6,2,359,2.3,2,4.7,19,2,1.5,missed
H,W,8,8,3,62,23.8,0,0.1,6.4,2,4.8,made
H,W,42,4,1,233,15.5,4,3.2,5.5,2,1.9,missed
H,L,-7,8,2,20,5.1,0,1,24.8,3,7.3,missed
H,W,10,1,2,432,11.1,0,0.5,2.2,2,0.6,made
H,L,-2,9,2,53,14.1,5,3.7,6.6,2,0.9,missed
H,W,4,9,2,383,11.2,2,2.3,4.5,2,1.8,missed
A,W,4,2,1,585,7.9,0,0.9,19.6,2,6.5,made
A,W,19,8,4,257,10.6,0,0.5,2.1,2,4,made
A,L,-11,11,4,350,11.7,2,2.4,7,2,2.2,missed
A,W,5,4,1,191,8.5,3,5.1,4.3,2,1.5,missed
A,W,2,7,3,518,8.6,0,0.8,13.9,2,5.8,missed
A,W,12,5,2,248,20.8,1,1.3,2.3,2,12.6,made
A,L,-8,1,1,15,6.5,3,2.6,8.7,2,1.9,missed
H,L,-2,11,4,161,19.5,0,1.2,24.7,3,9.1,made
A,L,-16,4,4,377,11.5,1,3.3,6.7,2,2.7,made
A,L,-22,1,1,495,6.8,0,6.6,7.8,2,2,missed
A,L,-4,8,4,294,6.8,1,1.8,4.5,2,3.2,made
A,W,18,1,2,667,5.5,2,2.1,13.1,2,1.3,made
H,W,11,14,4,108,4.2,2,2.8,8.4,2,1.3,missed
A,L,-9,2,2,478,6.2,0,1,27.2,3,2.3,missed
A,L,-7,1,1,562,13,1,3.6,6.6,2,2.8,made
A,W,8,6,4,629,15,0,0.8,15.3,2,6.4,missed
H,W,7,2,1,146,6.8,2,3.4,22.4,2,4.1,missed
A,W,11,2,2,166,9.7,0,0.9,25.4,3,5.2,missed
A,L,-14,2,1,253,15.6,8,8.6,8.3,2,4.9,made
A,L,-21,3,1,442,4.9,0,0.8,23.9,3,9,missed
A,L,-17,1,1,440,15.6,1,2.2,7.9,2,2.6,made
H,W,14,2,1,544,3,0,0.9,16,2,6.2,missed
H,W,8,3,1,482,21.2,1,1.4,25.1,3,6.1,made
H,W,6,9,1,34,21.3,1,1.5,5,2,3,made
A,W,2,6,2,359,21.7,3,3.6,3.8,2,11.1,made
A,W,12,5,1,332,8.6,2,2.4,21.5,2,3.5,made
H,L,-8,1,1,685,7.6,0,1,21.5,3,4,made
A,L,-17,3,3,388,19.7,2,3.5,2,2,4.2,made
H,W,9,5,2,178,7.9,2,3,16,2,6,missed
A,L,-20,7,3,24,21.4,0,1.1,22.4,3,5.5,missed
A,W,17,5,3,634,24,0,3.3,1.1,2,0.2,missed
A,L,-3,9,3,500,11,0,3.3,21.4,2,3.7,missed
A,W,12,5,1,211,15.5,0,1.4,24.1,3,4.5,made
H,L,-2,7,4,646,9,0,1.2,23.1,3,2.4,missed
A,L,-12,5,3,705,8.8,0,0.9,17.7,2,5.8,made
H,W,21,2,2,271,11.4,0,1.3,1.1,2,0.4,made
A,L,-4,3,1,421,19.1,1,1.8,0.6,2,4.2,made
A,L,-11,2,1,521,21.7,0,0.5,0.2,2,5,made
H,W,12,2,1,153,3.4,0,0.7,4.5,2,3.3,missed
H,L,-16,5,2,199,23,1,1.9,1.1,2,1.8,missed
A,W,23,2,2,625,5.6,7,7.6,5.5,2,3.4,made
H,W,7,9,2,357,11.9,2,6.2,7,2,1.4,made
A,L,-5,1,1,631,9.6,0,0.1,1.9,2,2.9,made
H,L,-6,2,1,436,19.5,6,5,3.6,2,2.1,made
H,W,10,1,1,597,14.9,3,2.9,20.2,2,5.6,missed
A,L,-3,4,1,225,9.2,0,1,22,3,2.8,missed
A,L,-8,3,1,367,13,0,0.9,18.9,2,5.9,missed
H,W,8,12,3,249,21.3,2,3.1,6.7,2,2.7,made
H,W,13,8,3,547,9.7,1,1.8,8.4,2,3.8,missed
H,L,-2,6,2,275,14.8,0,1.3,4.1,2,2.3,missed
A,L,-5,5,1,97,15,0,1.5,14.5,2,4,missed
H,W,17,9,3,290,21.5,0,0.9,5,2,1.2,made
H,W,16,7,2,394,3.3,2,2.3,12.7,2,2.9,made
H,L,-16,4,1,534,7.4,2,2.7,7.2,2,3.9,made
A,L,-8,9,2,297,13.1,0,0.8,18.9,2,9,missed
H,L,-1,3,2,642,18.3,0,1,25.6,3,3.7,missed
H,W,18,3,2,296,6.1,1,2,9.3,2,4.8,made
H,W,11,5,3,466,24,0,0,1.9,2,2.4,made
A,W,2,6,2,505,13.3,3,3.8,5.3,2,1.3,made
H,W,12,1,1,414,4.2,2,2.6,2.1,2,3.9,made
A,W,11,10,3,592,13.4,0,0.7,25.6,3,5.4,made
A,W,1,13,4,516,14.5,0,1.1,25.3,3,5.2,missed
A,L,-8,6,4,293,13.3,0,2,1.3,2,0.4,made
H,W,1,1,2,673,15,0,0.9,24.2,3,5.2,missed
H,W,8,4,2,521,13,0,0.7,7.2,2,1.4,missed
H,L,-4,6,3,524,11.8,1,2,26.3,3,4.7,missed
A,W,11,16,4,313,8.9,0,0.8,12.6,2,3,missed
H,W,14,9,2,28,19,1,1.4,26.7,3,7.5,missed
H,L,-9,12,3,82,17.5,0,0.8,25.5,3,4.6,made
A,W,3,4,2,643,8.8,0,0.9,25.5,3,3.5,missed
A,W,2,1,1,137,6.3,1,2.3,8.9,2,1.8,missed
A,W,5,4,1,383,4,2,2.9,3.2,2,4.2,missed
H,W,23,1,2,678,23.1,0,0.6,8,2,2.7,made
A,L,-1,6,3,386,12,0,1.9,23,3,4.2,missed
H,W,14,6,3,318,7.3,0,0.8,1.6,2,2.3,made
H,W,6,10,3,613,15.4,7,9.2,9.5,2,7.7,missed
A,L,-16,9,3,303,24,0,2.4,1.3,2,1.9,missed
A,W,5,3,1,360,9.5,0,0.6,3.3,2,1.8,missed
H,W,5,5,2,359,11.4,2,2,6.7,2,3,made
H,L,-29,5,1,187,8.6,0,0.9,25.4,3,7.2,missed
H,W,29,1,2,252,8.2,0,1,22.6,2,12.5,missed
A,L,-20,1,1,469,16,0,2.2,19.7,2,2.9,missed
A,W,6,6,3,324,17.8,0,0.7,24.6,3,9.4,made
H,L,-22,7,2,194,8,5,5.8,18.1,2,4.9,missed
A,L,-8,1,1,617,10.3,2,2.2,19.3,2,3.7,missed
H,L,-7,7,4,452,16.2,0,0.7,10.7,2,5.3,made
A,W,19,5,2,265,9.7,0,3.1,12,2,4.1,made
A,W,7,7,3,177,24,0,0.2,2.4,2,1.9,made
H,W,5,6,2,82,7.6,2,3.5,17.7,2,3.6,made
H,L,-7,14,4,367,8,4,4.7,2.6,2,1.9,missed
A,W,8,2,2,688,10.4,0,1.8,20.1,2,4.3,made
H,W,4,8,4,648,15.2,0,1.4,16.5,2,2.9,missed
H,L,-11,13,4,613,6.1,0,0.8,19.5,2,4.6,missed
H,L,-6,1,1,201,11.8,0,1.1,24.8,3,4.2,missed
A,L,-2,7,2,394,15.2,9,8.4,2.2,2,1.8,missed
A,L,-1,12,3,315,17,1,1.1,23.7,3,11,missed
H,W,3,12,3,110,13.7,0,0.6,14,2,2.8,made
H,W,6,11,3,184,21,1,2.2,1.7,2,1.5,made
H,L,-17,11,4,653,5.1,0,2.1,27.4,3,2.1,made
H,W,3,3,2,437,13.7,0,2.3,5.2,2,2,missed
H,W,7,4,3,109,6.6,0,0.9,24.5,3,7.1,made
H,W,16,8,3,536,15.4,10,8.4,19.7,2,3.6,missed
H,W,16,18,4,183,3,2,2.6,26.1,3,4.3,missed
A,W,3,1,1,45,12,5,3.8,7.1,2,4.7,missed
H,L,-15,15,3,73,5.1,6,8.3,6.2,2,1.7,missed
A,L,-15,6,4,309,1.7,9,7.6,11.5,2,4.6,missed
H,W,12,5,1,203,14,1,3.4,3.3,2,1.4,made
H,W,6,7,4,362,12.4,0,0.8,24.3,3,8.5,made
H,W,3,2,2,674,12,4,3.9,18.1,2,3.2,made
A,L,-11,23,4,117,23.3,1,1.1,6.4,2,2.3,missed
A,L,-22,5,3,235,14.7,0,0.8,24,3,17.1,missed
H,W,3,8,1,301,16.8,0,0.8,17.2,2,2.9,missed
H,W,9,18,4,93,11.7,7,6.9,9.8,2,3,missed
A,L,-18,8,4,450,6.1,2,5.6,26,3,7.4,missed
H,W,10,2,1,455,17.4,4,5.2,6.3,2,3.7,made
A,W,18,2,1,363,23.4,0,0.3,0.6,2,3.4,made
H,L,-7,5,2,207,11.7,3,2.9,9.6,2,2.6,made
A,L,-8,13,4,39,11.3,2,2.1,6.5,2,4.1,made
H,W,53,4,2,306,16.1,0,0.8,23.9,3,3.5,missed
H,W,5,3,1,353,11.2,1,2,2.8,2,2,missed
H,L,-7,6,4,649,22.2,0,1.1,24.8,3,12.3,made
A,W,11,19,4,297,5.3,1,2.4,20.2,2,4.5,missed
A,W,24,11,3,701,5,1,2.7,9.1,2,2.3,missed
H,L,-5,1,1,291,15.5,0,0.9,25,3,7,missed
A,W,18,12,4,530,8.9,0,1.5,12.6,2,4.8,missed
H,W,7,10,3,189,9.8,6,5.7,3.2,2,2.5,made
H,W,11,9,4,405,10,1,1.8,9.6,2,3.1,missed
A,W,16,5,4,538,20.2,4,5,6.9,2,2.2,made
H,W,11,1,1,538,8.3,0,0.7,14.4,2,5.6,made
A,L,-25,5,3,27,13.8,0,0.8,5.1,2,5.1,made
H,W,10,8,3,399,8.3,1,1.3,5.1,2,2.3,made
A,W,23,1,4,690,12,0,0.9,20.4,2,7.8,missed
H,L,-14,15,3,350,9.4,0,0.8,17.2,2,4.5,made
H,W,9,15,4,230,7,1,5.7,5.1,2,1.7,missed
H,L,-6,1,1,48,13.6,3,3.7,5.4,2,0,made
A,L,-4,14,3,185,13.7,0,0.7,20.5,2,6.7,made
A,W,15,9,3,510,2.9,2,2.6,24.8,3,4.2,missed
A,L,-3,2,2,711,15.2,0,0.8,20,2,3.2,made
A,L,-6,25,4,183,15.3,1,1.6,23.6,3,3.9,missed
H,W,7,9,3,343,18.3,0,0.7,24,3,5.6,missed
H,W,7,1,1,631,7.8,0,0.8,23.4,3,4.8,made
H,W,11,4,2,377,10.1,0,0.8,2.3,2,4.4,made
H,L,-9,3,4,165,5.1,1,2.6,5,2,2,missed
H,W,12,9,3,229,3.9,9,9.8,6.1,2,2.2,missed
A,L,-25,9,3,542,14,3,4.6,10.4,2,2.6,made
A,L,-13,10,3,164,23.5,0,0.8,4.2,2,3.1,made
H,L,-24,7,3,537,14.7,10,9.4,0.5,2,0.7,missed
H,W,10,2,2,680,7.5,0,0.9,23,3,3.3,missed
A,L,-16,10,3,175,24,0,1,3.7,2,2.2,made
A,L,-1,9,3,539,13.6,0,2,8.7,2,1.7,missed
H,L,-4,7,2,323,21.1,0,0.9,5.5,2,3.4,made
H,W,5,1,1,645,17.2,2,2.7,24.2,3,5.8,made
A,L,-4,6,1,273,21.7,0,0.6,3.5,2,1.8,made
A,L,-15,7,3,125,15.5,1,2,5.4,2,2.3,made
H,W,8,8,2,361,6.7,0,1.2,24.4,3,3.8,made
H,L,-3,7,3,583,12.5,2,3.4,22.8,2,4.4,made
H,W,11,14,4,148,19.6,5,4.4,7.5,2,0.3,made
A,W,13,12,4,326,10.9,14,13.4,11.3,2,4.3,missed
A,L,-9,5,3,502,2.4,0,0.8,20.7,2,4.8,made
H,W,16,8,4,434,10.1,2,6.4,2.8,2,0,missed
H,W,11,12,3,457,15.6,1,1.4,24.6,3,5.4,made
A,L,-9,4,3,708,20,1,1.3,3,2,2.2,made
A,L,-19,2,4,639,12.9,8,6.4,5.5,2,1,made
H,L,-5,2,1,548,0.4,1,2.2,20.3,2,4.9,missed
A,W,1,2,1,346,14.4,0,1.1,24.2,3,7.3,missed
A,L,-28,6,3,142,6.5,0,0.8,22.7,3,5.6,missed
A,L,-11,2,4,502,21.9,0,1.1,24.6,3,3.8,made
A,L,-8,8,3,611,8.2,3,2.9,19.9,2,1.4,missed
H,W,26,14,4,289,7.9,2,2.5,25.4,3,4,made
H,L,-7,2,2,629,18.2,3,3.2,24.7,3,3.6,made
A,W,11,14,3,331,19.5,3,2.4,25.7,3,4.3,missed
H,L,-9,10,4,585,7.7,0,3,18.1,2,5.3,missed
H,W,8,8,4,167,17.3,1,1.3,4.5,2,3.4,missed
H,W,8,6,3,509,15.3,7,6.6,4.4,2,3.7,made
A,L,-1,8,3,624,10.5,1,1.2,23.6,3,4.7,missed
A,W,13,1,2,359,19.9,0,1.1,5.6,2,1.8,made
A,L,-19,6,2,353,18.6,0,0.9,22.5,3,2.1,missed
H,L,-1,7,3,26,12.6,0,0.9,24.8,3,2.4,made
A,W,4,4,2,547,13.9,1,1.8,15.5,2,6.2,missed
H,L,-6,3,2,506,23.7,0,2,2.8,2,1.5,made
H,W,8,3,1,310,20.1,0,0.9,24,3,3.8,made
H,W,15,6,3,648,16.4,0,4.4,5.1,2,1.1,missed
H,W,18,4,2,299,15.6,0,0.9,3.5,2,2.4,missed
H,W,4,8,2,173,5.2,1,5,4.7,2,0.1,missed
H,L,-18,1,4,541,10.8,0,0.6,24.9,3,3.9,missed
A,L,-1,8,3,144,8.7,3,5,6.2,2,1.7,missed
A,L,-32,5,2,421,23.2,1,1.8,1.5,2,2.2,made
H,L,-19,3,1,351,14,0,0.7,13,2,3.3,made
H,L,-11,4,1,163,6,4,3.5,1.6,2,2.6,made
A,W,29,4,2,405,15.3,2,3.2,4.8,2,1.6,missed
H,L,-7,3,1,126,13.1,0,0.6,1.8,2,4.6,made
A,L,-7,9,3,302,15.1,0,2,23.5,2,9.5,missed
H,W,15,1,1,533,19.4,3,4.5,19.6,2,4.2,made
A,L,-12,1,1,676,20.5,0,1.2,25,3,7.8,missed
A,W,2,11,4,523,11.1,0,0,18.1,2,2.3,made
H,L,-10,6,2,656,7.3,8,6.6,12.9,2,4,missed
H,W,7,7,4,680,7.7,7,6.1,5.7,2,1,missed
H,L,-22,2,1,222,11.2,1,1,19.2,2,5.6,missed
H,L,-11,3,1,405,13.5,1,3.8,6,2,2.5,made
A,W,8,1,1,672,18,0,1.3,22.2,3,7.6,missed
H,L,-9,9,3,646,10.7,1,1.6,16.7,2,4.3,made
H,L,-8,15,4,102,24,0,0,14.9,3,11.3,made
A,L,-2,5,3,518,16.6,0,1.3,10.4,2,4.1,made
A,L,-5,2,1,484,9.4,0,0.6,1.8,2,0.7,missed
H,L,-12,9,2,102,16.3,8,6.9,5,2,2.9,made
H,W,7,11,2,138,19.5,0,0.7,24.4,3,6,made
H,L,-17,13,4,288,6.7,3,3.7,11.4,2,2.7,missed
H,L,-11,5,3,169,12.5,2,2.4,6.3,2,1.1,made
A,W,25,1,1,595,12.8,1,2.5,5.2,2,3.6,made
A,W,9,1,1,87,17.2,2,2.1,4.3,2,2.1,missed
A,L,-35,9,4,85,13.8,0,0.9,25.3,3,6.5,made
A,W,8,4,1,317,12.8,5,6.8,13.6,2,7.1,made
A,L,-29,3,1,415,19.7,0,0.8,4.6,2,2.1,made
H,W,12,13,4,706,9.7,0,1.3,26.4,3,4.3,missed
A,W,9,4,2,313,5,7,6.4,21,2,5,missed
A,L,-7,7,3,462,20.5,3,3.3,3.4,2,2.8,missed
A,L,-7,16,4,442,4.5,4,3.7,6.8,2,2.4,made
H,L,-5,16,3,261,23,0,0,3.1,2,2.3,missed
A,L,-9,6,4,601,7.4,0,1,22.7,3,9,missed
A,W,9,4,1,472,19.6,0,1,3.8,2,1.2,made
H,W,20,10,3,453,19,0,0.8,25,3,8.3,missed
A,W,25,17,4,336,19,2,3.3,25,3,12.7,made
A,L,-11,2,1,105,21.4,2,2,9.6,2,2.2,made
A,L,-3,14,4,521,7.3,9,9.5,1.9,2,2.3,made
A,L,-11,4,2,693,21.9,0,1.4,24.3,3,5.8,made
H,L,-8,1,1,285,17,6,5.6,17.9,2,2.9,made
H,W,29,12,3,108,9.2,4,3.3,10.8,2,3.8,made
A,W,29,2,1,605,18,3,2.6,9,2,2.7,made
H,L,-2,3,2,413,15,4,4.3,7.2,2,1.6,made
H,W,16,6,2,176,10,0,0.8,24.2,3,2.6,missed
H,W,8,2,1,395,3.9,4,2.9,24.8,3,4.6,missed
H,W,3,4,3,7,2.3,0,0.7,24.1,3,3.4,missed
H,W,8,1,1,456,17.1,0,1,22.8,3,7,missed
H,W,5,3,2,685,14.8,6,7,6.5,2,4.4,made
H,L,-29,16,3,127,16.3,8,7.3,2.7,2,1.2,missed
A,W,2,6,3,455,10.9,0,0.9,15.2,2,4.6,made
A,W,11,2,2,709,13.1,2,2.4,17.3,2,4.8,missed
A,L,-14,14,4,274,24,0,0.3,2.4,2,1.1,made
A,W,13,3,1,423,13.7,2,2.6,17.8,2,4.2,made
H,L,-2,3,3,705,8.2,0,0.4,2.2,2,0.1,missed
H,L,-24,3,2,602,16.7,0,0.7,4.2,2,3.4,made
A,L,-1,3,2,526,2,0,2.3,4.1,2,1.6,made
A,L,-17,2,1,184,10.5,4,3.3,13.5,2,1.6,made
H,W,9,2,1,209,15.7,6,6.7,2.5,2,1.7,missed
A,L,-9,13,4,456,9.9,4,4.2,11.7,2,2.7,missed
A,W,6,8,3,162,22,4,4,4.2,2,2,missed
A,W,5,17,4,37,9.4,1,0.9,22.2,3,4.2,missed
H,W,8,6,4,599,10.3,2,6.8,14.4,2,2.5,missed
H,L,-2,15,4,81,6.8,6,5,2.4,2,0.3,missed
A,L,-7,9,3,369,18.2,0,2.3,4.4,2,3.2,made
A,L,-7,3,2,601,10.3,0,1.3,2.1,2,2.9,made
H,L,-8,8,4,377,0.9,1,3.5,26.9,3,4.1,made
A,L,-18,1,1,97,17.5,1,1.8,4.8,2,1.8,missed
A,W,18,15,3,65,16.3,2,2.3,3,2,1.2,made
H,L,-4,13,4,86,20,4,4.3,1.9,2,2.7,missed
A,L,-13,7,3,405,9.4,1,4.2,6,2,1.7,missed
H,W,12,6,4,471,16.1,0,1.3,24.6,3,4.8,missed
A,L,-13,11,3,256,7.8,0,3.1,23.8,3,2.5,made
H,L,-19,9,1,117,14.8,0,0.8,1.9,2,5.7,made
A,L,-12,1,1,584,12.9,1,1.5,24,2,7,missed
A,L,-19,4,4,460,16.2,7,6.1,19.2,2,4.8,missed
H,W,17,10,4,609,7.4,2,2.6,7.6,2,3.7,missed
A,W,19,7,2,283,11.8,4,4.2,11.1,2,4.4,missed
H,W,9,6,3,559,17.6,4,5.5,3.6,2,1.6,made
H,L,-3,3,1,354,22.1,0,0.9,2.1,2,2,made
A,L,-4,14,4,391,14.3,8,7.6,3.6,2,1.7,missed
H,W,6,3,1,257,11.4,3,2.7,10.6,2,3.3,made
A,L,-9,7,3,307,10.4,1,2.2,21.3,2,3.6,made
H,L,-5,15,4,88,15.3,1,2.2,6.5,2,3.7,missed
A,L,-16,4,4,555,12.1,2,2,18.4,2,2.4,missed
H,W,2,9,3,225,9.5,0,1,6.9,2,2.9,missed
A,W,8,2,1,467,10.2,1,2,2.9,2,2.6,made
A,W,5,1,2,654,8.7,0,0.5,2.3,2,2.9,made
A,L,-1,8,4,262,5.3,2,3.4,3.7,2,1.2,missed
A,W,11,10,4,231,12.1,2,2.9,12.3,2,3.8,missed
A,W,1,5,2,580,15.7,0,0.8,24,3,7,missed
A,L,-16,6,2,63,18,6,4.7,5.7,2,0.7,missed
A,W,2,19,4,413,8.5,1,1.4,2.4,2,2.6,missed
A,W,5,1,2,328,19,0,1.2,23.7,3,9.7,missed
A,W,2,3,1,290,17.6,0,1.1,23.3,3,6.2,missed
H,L,-8,7,3,597,23.4,0,0.8,2.7,2,2.5,missed
H,L,-7,4,3,458,16.5,0,0.9,21.4,2,11,made
H,W,7,7,2,9,4,23,19.6,6,2,2.6,made
A,W,18,4,3,531,15.4,0,0.9,1.5,2,3.9,made
A,W,18,4,2,420,12.6,0,0.9,24.6,3,4.8,missed
A,L,-7,9,2,188,12.1,1,2.6,23.6,2,5,made
A,W,6,7,4,356,8.4,0,2.7,6.1,2,0.6,missed
A,W,21,9,4,122,6.1,10,16.6,15.9,2,1.2,missed
A,L,-15,11,3,232,13.2,11,9.9,5.4,2,1.8,missed
A,L,-2,2,1,559,4.6,1,1.4,24.6,3,3.7,made
A,W,8,4,4,551,9.3,0,0.9,4.6,2,1.9,made
H,W,1,10,3,371,11.4,2,2,6.9,2,3,missed
A,W,7,4,4,288,6.8,3,3.5,17.6,2,4,made
A,W,4,7,4,230,23,0,2.9,0.4,2,1.3,missed
A,L,-25,11,3,423,14.9,5,4.1,16.5,2,4.6,missed
H,L,-7,2,1,572,9.5,1,2.2,21.5,2,8.8,made
A,L,-4,6,2,41,11.1,0,0.9,16.5,2,6.3,missed
H,W,6,4,2,637,9.1,0,1.2,3.5,2,0.8,missed
A,W,18,3,1,515,19.5,0,0.7,1.5,2,1.5,made
H,W,12,2,1,501,10.6,0,1,25.1,3,5,missed
H,L,-15,10,2,62,22.9,0,0.8,24.8,3,3.6,made
H,L,-19,11,4,381,16,0,0.7,24.4,3,3.9,missed
H,W,3,13,4,514,8.1,0,2.2,19,2,7.6,made
A,W,24,2,2,596,4.8,1,1.4,12.3,2,1.6,missed
H,W,42,3,1,349,22.5,1,2,4.6,2,1.6,made
H,L,-5,12,4,237,17.7,0,1,24.2,3,8.6,missed
A,W,6,8,3,415,6.4,0,0.8,26.4,3,6,missed
A,L,-9,4,2,107,12.3,0,0.7,2.1,2,1.8,made
A,W,7,6,2,30,12.9,0,1.6,25.3,3,3.3,missed
A,W,18,9,2,193,18.6,2,2,18.3,2,6.5,made
H,L,-12,11,3,424,20.5,0,0.7,2.4,2,1.3,made
A,W,9,2,2,414,2.2,3,9.5,10.1,2,2.4,made
H,L,-6,5,4,425,11.3,1,1.4,6.4,2,2,missed
A,L,-13,4,1,344,14,1,1.5,3.3,2,3.5,made
H,L,-7,7,3,581,16.8,4,4.1,21.7,2,4.9,made
H,L,-5,5,1,119,11.3,0,1,24.5,3,12.6,missed
H,W,37,7,2,125,14,0,0.7,2.5,2,5.6,made
H,W,16,8,4,528,11.8,0,0.9,23.3,3,4.9,made
A,W,27,5,3,594,8.8,0,0.8,26.5,3,5.8,missed
A,L,-30,2,1,466,11,0,1.4,14.7,2,3.5,missed
H,W,4,15,3,283,8,4,6,7.2,2,2.1,missed
A,W,7,4,1,326,4.4,2,4,10.6,2,2.4,missed
